FIPS Code,State/Area,Year,Month,Civial Population,Total Labor Force,Total Labor Force percent of Pop,Total Employeed Labor force,Total Employed Labor Force Percent,Total Unemployeed Labor Force,Unemployment Rate of Labor Force
11,District of Columbia,2019,06,"577,260   ","412,636   ",71.5   ,"388,574   ",67.3   ,"24,062   ",5.8   
12,Florida,2019,06,"17,392,505   ","10,318,834   ",59.3   ,"9,974,603   ",57.4   ,"344,231   ",3.3   
13,Georgia,2019,06,"8,189,651   ","5,101,635   ",62.3   ,"4,908,635   ",59.9   ,"193,000   ",3.8   
15,Hawaii,2019,06,"1,091,223   ","665,587   ",61.0   ,"643,509   ",59.0   ,"22,078   ",3.3   
16,Idaho,2019,06,"1,366,102   ","891,130   ",65.2   ,"867,351   ",63.5   ,"23,779   ",2.7   
17,Illinois,2019,06,"9,999,582   ","6,517,399   ",65.2   ,"6,249,824   ",62.5   ,"267,575   ",4.1   
18,Indiana,2019,06,"5,243,794   ","3,413,468   ",65.1   ,"3,299,283   ",62.9   ,"114,185   ",3.3   
19,Iowa,2019,06,"2,466,913   ","1,750,382   ",71.0   ,"1,702,079   ",69.0   ,"48,303   ",2.8   
20,Kansas,2019,06,"2,228,417   ","1,498,185   ",67.2   ,"1,449,393   ",65.0   ,"48,792   ",3.3   
21,Kentucky,2019,06,"3,492,772   ","2,099,909   ",60.1   ,"1,998,766   ",57.2   ,"101,143   ",4.8   
22,Louisiana,2019,06,"3,576,475   ","2,116,798   ",59.2   ,"1,999,206   ",55.9   ,"117,592   ",5.6   
23,Maine,2019,06,"1,109,748   ","701,100   ",63.2   ,"681,752   ",61.4   ,"19,348   ",2.8   
24,Maryland,2019,06,"4,759,519   ","3,285,538   ",69.0   ,"3,158,914   ",66.4   ,"126,624   ",3.9   
25,Massachusetts,2019,06,"5,632,358   ","3,851,461   ",68.4   ,"3,730,860   ",66.2   ,"120,601   ",3.1   
26,Michigan,2019,06,"7,990,795   ","4,971,319   ",62.2   ,"4,759,308   ",59.6   ,"212,011   ",4.3   
27,Minnesota,2019,06,"4,421,662   ","3,126,861   ",70.7   ,"3,025,762   ",68.4   ,"101,099   ",3.2   
28,Mississippi,2019,06,"2,286,793   ","1,292,689   ",56.5   ,"1,209,487   ",52.9   ,"83,202   ",6.4   
29,Missouri,2019,06,"4,809,541   ","3,108,213   ",64.6   ,"3,003,851   ",62.5   ,"104,362   ",3.4   
30,Montana,2019,06,"849,717   ","539,659   ",63.5   ,"521,553   ",61.4   ,"18,106   ",3.4   
31,Nebraska,2019,06,"1,480,107   ","1,047,089   ",70.7   ,"1,012,406   ",68.4   ,"34,683   ",3.3   
32,Nevada,2019,06,"2,421,890   ","1,543,666   ",63.7   ,"1,479,918   ",61.1   ,"63,748   ",4.1   
33,New Hampshire,2019,06,"1,120,437   ","781,077   ",69.7   ,"761,635   ",68.0   ,"19,442   ",2.5   
34,New Jersey,2019,06,"7,068,793   ","4,508,811   ",63.8   ,"4,361,691   ",61.7   ,"147,120   ",3.3   
35,New Mexico,2019,06,"1,638,965   ","958,214   ",58.5   ,"905,321   ",55.2   ,"52,893   ",5.5   
36,New York,2019,06,"15,653,901   ","9,538,972   ",60.9   ,"9,175,542   ",58.6   ,"363,430   ",3.8   
51000,New York city,2019,06,"6,733,661   ","4,054,877   ",60.2   ,"3,896,506   ",57.9   ,"158,371   ",3.9   
37,North Carolina,2019,06,"8,236,938   ","5,097,518   ",61.9   ,"4,884,366   ",59.3   ,"213,152   ",4.2   
38,North Dakota,2019,06,"582,190   ","412,677   ",70.9   ,"401,770   ",69.0   ,"10,907   ",2.6   
39,Ohio,2019,06,"9,235,986   ","5,844,525   ",63.3   ,"5,590,744   ",60.5   ,"253,781   ",4.3   
40,Oklahoma,2019,06,"3,027,679   ","1,854,443   ",61.2   ,"1,789,127   ",59.1   ,"65,316   ",3.5   
41,Oregon,2019,06,"3,406,278   ","2,113,944   ",62.1   ,"2,030,176   ",59.6   ,"83,768   ",4.0   
42,Pennsylvania,2019,06,"10,273,555   ","6,514,786   ",63.4   ,"6,226,839   ",60.6   ,"287,947   ",4.4   
44,Rhode Island,2019,06,"863,526   ","557,755   ",64.6   ,"539,110   ",62.4   ,"18,645   ",3.3   
45,South Carolina,2019,06,"4,058,983   ","2,400,898   ",59.2   ,"2,325,486   ",57.3   ,"75,412   ",3.1   
46,South Dakota,2019,06,"671,945   ","470,901   ",70.1   ,"455,883   ",67.8   ,"15,018   ",3.2   
47,Tennessee,2019,06,"5,375,873   ","3,372,213   ",62.7   ,"3,240,725   ",60.3   ,"131,488   ",3.9   
48,Texas,2019,06,"21,914,481   ","14,009,283   ",63.9   ,"13,489,259   ",61.6   ,"520,024   ",3.7   
49,Utah,2019,06,"2,348,406   ","1,612,516   ",68.7   ,"1,564,412   ",66.6   ,"48,104   ",3.0   
50,Vermont,2019,06,"518,151   ","346,954   ",67.0   ,"338,377   ",65.3   ,"8,577   ",2.5   
51,Virginia,2019,06,"6,668,545   ","4,434,710   ",66.5   ,"4,304,790   ",64.6   ,"129,920   ",2.9   
53,Washington,2019,06,"6,015,120   ","3,919,625   ",65.2   ,"3,754,823   ",62.4   ,"164,802   ",4.2   
54,West Virginia,2019,06,"1,447,295   ","806,744   ",55.7   ,"767,050   ",53.0   ,"39,694   ",4.9   
55,Wisconsin,2019,06,"4,631,145   ","3,150,680   ",68.0   ,"3,033,118   ",65.5   ,"117,562   ",3.7   
56,Wyoming,2019,06,"449,661   ","297,410   ",66.1   ,"286,570   ",63.7   ,"10,840   ",3.6   
01,Alabama,2019,07,"3,861,995   ","2,245,474   ",58.1   ,"2,175,558   ",56.3   ,"69,916   ",3.1   
02,Alaska,2019,07,"544,685   ","359,113   ",65.9   ,"338,963   ",62.2   ,"20,150   ",5.6   
04,Arizona,2019,07,"5,716,405   ","3,550,152   ",62.1   ,"3,369,308   ",58.9   ,"180,844   ",5.1   
05,Arkansas,2019,07,"2,343,238   ","1,379,283   ",58.9   ,"1,322,546   ",56.4   ,"56,737   ",4.1   
06,California,2019,07,"31,106,025   ","19,465,613   ",62.6   ,"18,607,842   ",59.8   ,"857,771   ",4.4   
037,Los Angeles County,2019,07,"8,065,372   ","5,130,244   ",63.6   ,"4,874,249   ",60.4   ,"255,995   ",5.0   
08,Colorado,2019,07,"4,547,734   ","3,171,847   ",69.7   ,"3,086,136   ",67.9   ,"85,711   ",2.7   
09,Connecticut,2019,07,"2,883,218   ","1,945,070   ",67.5   ,"1,869,293   ",64.8   ,"75,777   ",3.9   
10,Delaware,2019,07,"778,647   ","492,940   ",63.3   ,"472,697   ",60.7   ,"20,243   ",4.1   
11,District of Columbia,2019,07,"577,500   ","416,468   ",72.1   ,"392,330   ",67.9   ,"24,138   ",5.8   
12,Florida,2019,07,"17,411,107   ","10,372,151   ",59.6   ,"10,021,551   ",57.6   ,"350,600   ",3.4   
13,Georgia,2019,07,"8,198,851   ","5,126,399   ",62.5   ,"4,930,248   ",60.1   ,"196,151   ",3.8   
15,Hawaii,2019,07,"1,091,126   ","667,217   ",61.1   ,"648,788   ",59.5   ,"18,429   ",2.8   
16,Idaho,2019,07,"1,368,990   ","895,029   ",65.4   ,"870,811   ",63.6   ,"24,218   ",2.7   
17,Illinois,2019,07,"9,998,602   ","6,534,712   ",65.4   ,"6,257,765   ",62.6   ,"276,947   ",4.2   
18,Indiana,2019,07,"5,247,340   ","3,412,239   ",65.0   ,"3,292,748   ",62.8   ,"119,491   ",3.5   
19,Iowa,2019,07,"2,467,885   ","1,763,368   ",71.5   ,"1,714,644   ",69.5   ,"48,724   ",2.8   
20,Kansas,2019,07,"2,229,212   ","1,508,779   ",67.7   ,"1,452,082   ",65.1   ,"56,697   ",3.8   
21,Kentucky,2019,07,"3,493,906   ","2,090,399   ",59.8   ,"1,989,310   ",56.9   ,"101,089   ",4.8   
22,Louisiana,2019,07,"3,576,365   ","2,116,103   ",59.2   ,"2,000,354   ",55.9   ,"115,749   ",5.5   
23,Maine,2019,07,"1,110,342   ","708,797   ",63.8   ,"689,906   ",62.1   ,"18,891   ",2.7   
24,Maryland,2019,07,"4,760,795   ","3,316,105   ",69.7   ,"3,187,778   ",67.0   ,"128,327   ",3.9   
25,Massachusetts,2019,07,"5,634,441   ","3,865,262   ",68.6   ,"3,744,121   ",66.5   ,"121,141   ",3.1   
26,Michigan,2019,07,"7,992,742   ","4,995,452   ",62.5   ,"4,742,844   ",59.3   ,"252,608   ",5.1   
27,Minnesota,2019,07,"4,424,822   ","3,142,453   ",71.0   ,"3,042,822   ",68.8   ,"99,631   ",3.2   
28,Mississippi,2019,07,"2,287,068   ","1,294,421   ",56.6   ,"1,213,094   ",53.0   ,"81,327   ",6.3   
29,Missouri,2019,07,"4,811,627   ","3,117,422   ",64.8   ,"3,000,392   ",62.4   ,"117,030   ",3.8   
30,Montana,2019,07,"850,454   ","543,860   ",63.9   ,"527,026   ",62.0   ,"16,834   ",3.1   
31,Nebraska,2019,07,"1,481,016   ","1,051,883   ",71.0   ,"1,016,882   ",68.7   ,"35,001   ",3.3   
32,Nevada,2019,07,"2,426,034   ","1,550,643   ",63.9   ,"1,487,439   ",61.3   ,"63,204   ",4.1   
33,New Hampshire,2019,07,"1,121,224   ","787,198   ",70.2   ,"767,341   ",68.4   ,"19,857   ",2.5   
34,New Jersey,2019,07,"7,069,769   ","4,555,166   ",64.4   ,"4,379,087   ",61.9   ,"176,079   ",3.9   
35,New Mexico,2019,07,"1,639,780   ","960,503   ",58.6   ,"907,840   ",55.4   ,"52,663   ",5.5   
36,New York,2019,07,"15,651,384   ","9,596,950   ",61.3   ,"9,196,608   ",58.8   ,"400,342   ",4.2   
51000,New York city,2019,07,"6,730,561   ","4,082,283   ",60.7   ,"3,907,773   ",58.1   ,"174,510   ",4.3   
37,North Carolina,2019,07,"8,246,138   ","5,125,881   ",62.2   ,"4,906,342   ",59.5   ,"219,539   ",4.3   
38,North Dakota,2019,07,"582,427   ","411,927   ",70.7   ,"402,738   ",69.1   ,"9,189   ",2.2   
39,Ohio,2019,07,"9,238,592   ","5,884,316   ",63.7   ,"5,617,951   ",60.8   ,"266,365   ",4.5   
40,Oklahoma,2019,07,"3,029,503   ","1,850,754   ",61.1   ,"1,787,908   ",59.0   ,"62,846   ",3.4   
41,Oregon,2019,07,"3,409,671   ","2,126,411   ",62.4   ,"2,040,655   ",59.8   ,"85,756   ",4.0   
42,Pennsylvania,2019,07,"10,275,362   ","6,581,549   ",64.1   ,"6,260,028   ",60.9   ,"321,521   ",4.9   
44,Rhode Island,2019,07,"863,786   ","562,181   ",65.1   ,"540,380   ",62.6   ,"21,801   ",3.9   
45,South Carolina,2019,07,"4,064,200   ","2,402,172   ",59.1   ,"2,329,927   ",57.3   ,"72,245   ",3.0   
46,South Dakota,2019,07,"672,452   ","471,856   ",70.2   ,"457,497   ",68.0   ,"14,359   ",3.0   
47,Tennessee,2019,07,"5,380,885   ","3,377,806   ",62.8   ,"3,245,667   ",60.3   ,"132,139   ",3.9   
48,Texas,2019,07,"21,944,251   ","14,064,960   ",64.1   ,"13,524,473   ",61.6   ,"540,487   ",3.8   
49,Utah,2019,07,"2,353,077   ","1,616,418   ",68.7   ,"1,572,783   ",66.8   ,"43,635   ",2.7   
50,Vermont,2019,07,"518,302   ","346,705   ",66.9   ,"338,496   ",65.3   ,"8,209   ",2.4   
51,Virginia,2019,07,"6,672,094   ","4,465,718   ",66.9   ,"4,333,739   ",65.0   ,"131,979   ",3.0   
53,Washington,2019,07,"6,022,689   ","3,944,959   ",65.5   ,"3,780,795   ",62.8   ,"164,164   ",4.2   
54,West Virginia,2019,07,"1,446,782   ","805,335   ",55.7   ,"767,274   ",53.0   ,"38,061   ",4.7   
55,Wisconsin,2019,07,"4,633,460   ","3,150,096   ",68.0   ,"3,036,817   ",65.5   ,"113,279   ",3.6   
56,Wyoming,2019,07,"449,867   ","298,084   ",66.3   ,"287,451   ",63.9   ,"10,633   ",3.6   
01,Alabama,2019,08,"3,863,883   ","2,235,642   ",57.9   ,"2,169,211   ",56.1   ,"66,431   ",3.0   
02,Alaska,2019,08,"544,620   ","353,859   ",65.0   ,"335,054   ",61.5   ,"18,805   ",5.3   
04,Arizona,2019,08,"5,727,201   ","3,556,056   ",62.1   ,"3,377,650   ",59.0   ,"178,406   ",5.0   
05,Arkansas,2019,08,"2,344,413   ","1,364,195   ",58.2   ,"1,314,696   ",56.1   ,"49,499   ",3.6   
06,California,2019,08,"31,120,359   ","19,428,941   ",62.4   ,"18,620,535   ",59.8   ,"808,406   ",4.2   
037,Los Angeles County,2019,08,"8,064,482   ","5,112,508   ",63.4   ,"4,868,200   ",60.4   ,"244,308   ",4.8   
08,Colorado,2019,08,"4,554,411   ","3,170,260   ",69.6   ,"3,086,625   ",67.8   ,"83,635   ",2.6   
09,Connecticut,2019,08,"2,883,872   ","1,925,819   ",66.8   ,"1,852,708   ",64.2   ,"73,111   ",3.8   
10,Delaware,2019,08,"779,464   ","490,824   ",63.0   ,"470,590   ",60.4   ,"20,234   ",4.1   
11,District of Columbia,2019,08,"577,816   ","407,817   ",70.6   ,"385,399   ",66.7   ,"22,418   ",5.5   
12,Florida,2019,08,"17,435,428   ","10,353,589   ",59.4   ,"10,012,031   ",57.4   ,"341,558   ",3.3   
13,Georgia,2019,08,"8,208,602   ","5,097,809   ",62.1   ,"4,911,129   ",59.8   ,"186,680   ",3.7   
15,Hawaii,2019,08,"1,091,070   ","663,706   ",60.8   ,"645,885   ",59.2   ,"17,821   ",2.7   
16,Idaho,2019,08,"1,372,041   ","888,664   ",64.8   ,"866,207   ",63.1   ,"22,457   ",2.5   
17,Illinois,2019,08,"9,998,376   ","6,459,291   ",64.6   ,"6,201,522   ",62.0   ,"257,769   ",4.0   
18,Indiana,2019,08,"5,251,164   ","3,385,489   ",64.5   ,"3,271,683   ",62.3   ,"113,806   ",3.4   
19,Iowa,2019,08,"2,468,947   ","1,748,009   ",70.8   ,"1,699,722   ",68.8   ,"48,287   ",2.8   
20,Kansas,2019,08,"2,230,092   ","1,485,168   ",66.6   ,"1,435,073   ",64.4   ,"50,095   ",3.4   
21,Kentucky,2019,08,"3,495,078   ","2,069,554   ",59.2   ,"1,982,636   ",56.7   ,"86,918   ",4.2   
22,Louisiana,2019,08,"3,576,495   ","2,097,206   ",58.6   ,"1,984,780   ",55.5   ,"112,426   ",5.4   
23,Maine,2019,08,"1,110,995   ","708,364   ",63.8   ,"692,083   ",62.3   ,"16,281   ",2.3   
24,Maryland,2019,08,"4,762,517   ","3,280,077   ",68.9   ,"3,157,520   ",66.3   ,"122,557   ",3.7   
25,Massachusetts,2019,08,"5,637,115   ","3,855,804   ",68.4   ,"3,747,413   ",66.5   ,"108,391   ",2.8   
26,Michigan,2019,08,"7,995,237   ","4,965,356   ",62.1   ,"4,755,872   ",59.5   ,"209,484   ",4.2   
27,Minnesota,2019,08,"4,428,226   ","3,122,724   ",70.5   ,"3,028,464   ",68.4   ,"94,260   ",3.0   
28,Mississippi,2019,08,"2,287,611   ","1,272,644   ",55.6   ,"1,200,996   ",52.5   ,"71,648   ",5.6   
29,Missouri,2019,08,"4,813,935   ","3,077,694   ",63.9   ,"2,968,933   ",61.7   ,"108,761   ",3.5   
30,Montana,2019,08,"851,264   ","542,082   ",63.7   ,"525,258   ",61.7   ,"16,824   ",3.1   
31,Nebraska,2019,08,"1,481,996   ","1,039,417   ",70.1   ,"1,008,111   ",68.0   ,"31,306   ",3.0   
32,Nevada,2019,08,"2,430,480   ","1,548,152   ",63.7   ,"1,488,444   ",61.2   ,"59,708   ",3.9   
33,New Hampshire,2019,08,"1,122,066   ","783,726   ",69.8   ,"764,087   ",68.1   ,"19,639   ",2.5   
34,New Jersey,2019,08,"7,071,533   ","4,530,548   ",64.1   ,"4,363,856   ",61.7   ,"166,692   ",3.7   
35,New Mexico,2019,08,"1,640,817   ","955,627   ",58.2   ,"908,560   ",55.4   ,"47,067   ",4.9   
36,New York,2019,08,"15,650,374   ","9,539,835   ",61.0   ,"9,146,284   ",58.4   ,"393,551   ",4.1   
51000,New York city,2019,08,"6,727,785   ","4,060,880   ",60.4   ,"3,891,818   ",57.8   ,"169,062   ",4.2   
37,North Carolina,2019,08,"8,256,147   ","5,074,829   ",61.5   ,"4,864,622   ",58.9   ,"210,207   ",4.1   
38,North Dakota,2019,08,"582,776   ","410,255   ",70.4   ,"401,132   ",68.8   ,"9,123   ",2.2   
39,Ohio,2019,08,"9,241,623   ","5,848,312   ",63.3   ,"5,601,883   ",60.6   ,"246,429   ",4.2   
40,Oklahoma,2019,08,"3,031,545   ","1,836,797   ",60.6   ,"1,776,190   ",58.6   ,"60,607   ",3.3   
41,Oregon,2019,08,"3,413,302   ","2,123,490   ",62.2   ,"2,041,350   ",59.8   ,"82,140   ",3.9   
42,Pennsylvania,2019,08,"10,278,302   ","6,542,283   ",63.7   ,"6,227,704   ",60.6   ,"314,579   ",4.8   
44,Rhode Island,2019,08,"864,140   ","560,466   ",64.9   ,"539,529   ",62.4   ,"20,937   ",3.7   
45,South Carolina,2019,08,"4,070,037   ","2,385,686   ",58.6   ,"2,317,732   ",56.9   ,"67,954   ",2.8   
46,South Dakota,2019,08,"673,037   ","468,482   ",69.6   ,"453,142   ",67.3   ,"15,340   ",3.3   
47,Tennessee,2019,08,"5,386,403   ","3,339,297   ",62.0   ,"3,225,811   ",59.9   ,"113,486   ",3.4   
48,Texas,2019,08,"21,976,822   ","14,030,092   ",63.8   ,"13,506,644   ",61.5   ,"523,448   ",3.7   
49,Utah,2019,08,"2,357,783   ","1,615,398   ",68.5   ,"1,572,679   ",66.7   ,"42,719   ",2.6   
50,Vermont,2019,08,"518,435   ","344,368   ",66.4   ,"336,458   ",64.9   ,"7,910   ",2.3   
51,Virginia,2019,08,"6,676,198   ","4,422,123   ",66.2   ,"4,291,862   ",64.3   ,"130,261   ",2.9   
53,Washington,2019,08,"6,030,430   ","3,930,563   ",65.2   ,"3,769,717   ",62.5   ,"160,846   ",4.1   
54,West Virginia,2019,08,"1,446,346   ","801,184   ",55.4   ,"762,931   ",52.7   ,"38,253   ",4.8   
55,Wisconsin,2019,08,"4,636,031   ","3,120,077   ",67.3   ,"3,013,936   ",65.0   ,"106,141   ",3.4   
56,Wyoming,2019,08,"450,111   ","296,141   ",65.8   ,"286,316   ",63.6   ,"9,825   ",3.3   
01,Alabama,2019,09,"3,865,725   ","2,237,761   ",57.9   ,"2,180,225   ",56.4   ,"57,536   ",2.6   
02,Alaska,2019,09,"544,606   ","348,825   ",64.1   ,"329,519   ",60.5   ,"19,306   ",5.5   
04,Arizona,2019,09,"5,737,931   ","3,591,467   ",62.6   ,"3,426,036   ",59.7   ,"165,431   ",4.6   
05,Arkansas,2019,09,"2,345,587   ","1,364,706   ",58.2   ,"1,319,239   ",56.2   ,"45,467   ",3.3   
06,California,2019,09,"31,134,501   ","19,505,846   ",62.7   ,"18,801,555   ",60.4   ,"704,291   ",3.6   
037,Los Angeles County,2019,09,"8,063,626   ","5,152,447   ",63.9   ,"4,929,776   ",61.1   ,"222,671   ",4.3   
08,Colorado,2019,09,"4,561,065   ","3,178,923   ",69.7   ,"3,103,456   ",68.0   ,"75,467   ",2.4   
09,Connecticut,2019,09,"2,884,521   ","1,913,111   ",66.3   ,"1,846,542   ",64.0   ,"66,569   ",3.5   
10,Delaware,2019,09,"780,342   ","484,356   ",62.1   ,"465,447   ",59.6   ,"18,909   ",3.9   
11,District of Columbia,2019,09,"578,126   ","407,988   ",70.6   ,"386,102   ",66.8   ,"21,886   ",5.4   
12,Florida,2019,09,"17,459,666   ","10,438,897   ",59.8   ,"10,134,659   ",58.0   ,"304,238   ",2.9   
13,Georgia,2019,09,"8,218,319   ","5,119,873   ",62.3   ,"4,963,773   ",60.4   ,"156,100   ",3.0   
15,Hawaii,2019,09,"1,090,995   ","662,543   ",60.7   ,"643,701   ",59.0   ,"18,842   ",2.8   
16,Idaho,2019,09,"1,375,153   ","886,206   ",64.4   ,"865,521   ",62.9   ,"20,685   ",2.3   
17,Illinois,2019,09,"9,998,092   ","6,426,636   ",64.3   ,"6,203,708   ",62.0   ,"222,928   ",3.5   
18,Indiana,2019,09,"5,254,916   ","3,374,034   ",64.2   ,"3,278,909   ",62.4   ,"95,125   ",2.8   
19,Iowa,2019,09,"2,470,000   ","1,748,279   ",70.8   ,"1,706,813   ",69.1   ,"41,466   ",2.4   
20,Kansas,2019,09,"2,230,942   ","1,484,776   ",66.6   ,"1,444,655   ",64.8   ,"40,121   ",2.7   
21,Kentucky,2019,09,"3,496,225   ","2,073,191   ",59.3   ,"1,993,543   ",57.0   ,"79,648   ",3.8   
22,Louisiana,2019,09,"3,576,584   ","2,096,725   ",58.6   ,"1,992,383   ",55.7   ,"104,342   ",5.0   
23,Maine,2019,09,"1,111,666   ","692,599   ",62.3   ,"676,574   ",60.9   ,"16,025   ",2.3   
24,Maryland,2019,09,"4,764,219   ","3,264,649   ",68.5   ,"3,157,750   ",66.3   ,"106,899   ",3.3   
25,Massachusetts,2019,09,"5,639,753   ","3,798,668   ",67.4   ,"3,697,139   ",65.6   ,"101,529   ",2.7   
26,Michigan,2019,09,"7,997,725   ","4,930,761   ",61.7   ,"4,757,728   ",59.5   ,"173,033   ",3.5   
27,Minnesota,2019,09,"4,431,647   ","3,110,208   ",70.2   ,"3,029,648   ",68.4   ,"80,560   ",2.6   
28,Mississippi,2019,09,"2,288,133   ","1,276,039   ",55.8   ,"1,207,843   ",52.8   ,"68,196   ",5.3   
29,Missouri,2019,09,"4,816,235   ","3,083,575   ",64.0   ,"3,001,540   ",62.3   ,"82,035   ",2.7   
30,Montana,2019,09,"852,095   ","534,592   ",62.7   ,"518,723   ",60.9   ,"15,869   ",3.0   
31,Nebraska,2019,09,"1,482,999   ","1,029,469   ",69.4   ,"1,000,974   ",67.5   ,"28,495   ",2.8   
32,Nevada,2019,09,"2,434,913   ","1,552,411   ",63.8   ,"1,494,671   ",61.4   ,"57,740   ",3.7   
33,New Hampshire,2019,09,"1,122,887   ","772,689   ",68.8   ,"754,858   ",67.2   ,"17,831   ",2.3   
34,New Jersey,2019,09,"7,073,278   ","4,496,207   ",63.6   ,"4,344,140   ",61.4   ,"152,067   ",3.4   
35,New Mexico,2019,09,"1,641,852   ","955,891   ",58.2   ,"911,705   ",55.5   ,"44,186   ",4.6   
36,New York,2019,09,"15,649,276   ","9,504,828   ",60.7   ,"9,162,134   ",58.5   ,"342,694   ",3.6   
51000,New York city,2019,09,"6,725,023   ","4,054,999   ",60.3   ,"3,912,599   ",58.2   ,"142,400   ",3.5   
37,North Carolina,2019,09,"8,266,145   ","5,094,495   ",61.6   ,"4,919,877   ",59.5   ,"174,618   ",3.4   
38,North Dakota,2019,09,"583,089   ","403,896   ",69.3   ,"396,462   ",68.0   ,"7,434   ",1.8   
39,Ohio,2019,09,"9,244,625   ","5,805,781   ",62.8   ,"5,580,600   ",60.4   ,"225,181   ",3.9   
40,Oklahoma,2019,09,"3,033,571   ","1,844,419   ",60.8   ,"1,786,547   ",58.9   ,"57,872   ",3.1   
41,Oregon,2019,09,"3,416,929   ","2,109,356   ",61.7   ,"2,044,416   ",59.8   ,"64,940   ",3.1   
42,Pennsylvania,2019,09,"10,281,150   ","6,506,111   ",63.3   ,"6,234,986   ",60.6   ,"271,125   ",4.2   
44,Rhode Island,2019,09,"864,466   ","556,320   ",64.4   ,"538,827   ",62.3   ,"17,493   ",3.1   
45,South Carolina,2019,09,"4,075,873   ","2,366,932   ",58.1   ,"2,319,088   ",56.9   ,"47,844   ",2.0   
46,South Dakota,2019,09,"673,634   ","463,200   ",68.8   ,"449,188   ",66.7   ,"14,012   ",3.0   
47,Tennessee,2019,09,"5,391,865   ","3,351,337   ",62.2   ,"3,245,545   ",60.2   ,"105,792   ",3.2   
48,Texas,2019,09,"22,009,272   ","14,111,297   ",64.1   ,"13,628,468   ",61.9   ,"482,829   ",3.4   
49,Utah,2019,09,"2,362,514   ","1,615,873   ",68.4   ,"1,581,009   ",66.9   ,"34,864   ",2.2   
50,Vermont,2019,09,"518,547   ","338,959   ",65.4   ,"331,125   ",63.9   ,"7,834   ",2.3   
51,Virginia,2019,09,"6,680,253   ","4,420,479   ",66.2   ,"4,306,133   ",64.5   ,"114,346   ",2.6   
53,Washington,2019,09,"6,038,153   ","3,937,562   ",65.2   ,"3,793,213   ",62.8   ,"144,349   ",3.7   
54,West Virginia,2019,09,"1,445,874   ","803,603   ",55.6   ,"768,802   ",53.2   ,"34,801   ",4.3   
55,Wisconsin,2019,09,"4,638,564   ","3,096,038   ",66.7   ,"3,007,545   ",64.8   ,"88,493   ",2.9   
56,Wyoming,2019,09,"450,342   ","293,770   ",65.2   ,"284,107   ",63.1   ,"9,663   ",3.3   
01,Alabama,2019,10,"3,867,582   ","2,252,789   ",58.2   ,"2,195,676   ",56.8   ,"57,113   ",2.5   
02,Alaska,2019,10,"544,508   ","344,605   ",63.3   ,"324,904   ",59.7   ,"19,701   ",5.7   
04,Arizona,2019,10,"5,748,627   ","3,601,094   ",62.6   ,"3,439,957   ",59.8   ,"161,137   ",4.5   
05,Arkansas,2019,10,"2,346,750   ","1,367,199   ",58.3   ,"1,324,968   ",56.5   ,"42,231   ",3.1   
06,California,2019,10,"31,148,348   ","19,538,254   ",62.7   ,"18,812,359   ",60.4   ,"725,895   ",3.7   
037,Los Angeles County,2019,10,"8,062,767   ","5,157,853   ",64.0   ,"4,936,189   ",61.2   ,"221,664   ",4.3   
08,Colorado,2019,10,"4,567,658   ","3,183,835   ",69.7   ,"3,108,521   ",68.1   ,"75,314   ",2.4   
09,Connecticut,2019,10,"2,885,135   ","1,925,483   ",66.7   ,"1,858,849   ",64.4   ,"66,634   ",3.5   
10,Delaware,2019,10,"781,160   ","487,774   ",62.4   ,"469,025   ",60.0   ,"18,749   ",3.8   
11,District of Columbia,2019,10,"578,442   ","409,726   ",70.8   ,"388,209   ",67.1   ,"21,517   ",5.3   
12,Florida,2019,10,"17,483,748   ","10,458,221   ",59.8   ,"10,162,319   ",58.1   ,"295,902   ",2.8   
13,Georgia,2019,10,"8,227,995   ","5,140,986   ",62.5   ,"4,981,815   ",60.5   ,"159,171   ",3.1   
15,Hawaii,2019,10,"1,090,917   ","663,747   ",60.8   ,"646,207   ",59.2   ,"17,540   ",2.6   
16,Idaho,2019,10,"1,378,228   ","888,851   ",64.5   ,"868,064   ",63.0   ,"20,787   ",2.3   
17,Illinois,2019,10,"9,997,742   ","6,443,336   ",64.4   ,"6,218,595   ",62.2   ,"224,741   ",3.5   
